"0113277","380",5.0
"0113277","385",3.0
"0113277","386",3.0
"0113277","389",5.0
"0113277","391",4.0
"0113277","400",5.0
"0113277","414",3.0
"0113277","425",4.0
"0113277","434",4.0
"0113277","437",5.0
"0113277","438",5.0
"0113277","444",4.0
"0113277","451",4.0
"0113277","469",3.0
"0113277","470",3.0
"0113277","474",3.0
"0113277","480",4.0
"0113277","486",5.0
"0113277","492",3.0
"0113277","493",4.0
"0113277","501",3.0
"0113277","521",4.0
"0113277","524",4.0
"0113277","532",5.0
"0113277","553",5.0
"0113277","559",5.0
"0113277","561",4.0
"0113277","573",4.5
"0113277","577",4.0
"0113277","580",4.0
"0113277","588",5.0
"0113277","590",3.5
"0113277","592",3.0
"0113277","597",3.0
"0113277","599",4.5
"0113277","602",3.0
"0113277","603",4.0
"0113277","604",3.0
"0113277","610",5.0
"0114369","1",5.0
"0114369","4",2.0
"0114369","6",4.0
"0114369","8",4.0
"0114369","13",5.0
"0114369","14",5.0
"0114369","15",3.5
"0114369","16",3.5
"0114369","17",4.0
"0114369","18",4.5
"0114369","19",3.0
"0114369","26",4.0
"0114369","28",3.0
"0114369","39",3.0
"0114369","41",3.5
"0114369","42",4.0
"0114369","43",4.0
"0114369","47",3.0
"0114369","54",3.0
"0114369","56",5.0
"0114369","58",5.0
"0114369","62",4.5
"0114369","63",4.0
"0114369","64",4.5
"0114369","66",5.0
"0114369","68",4.0
"0114369","72",4.5
"0114369","75",2.0
"0114369","76",3.5
"0114369","81",3.0
"0114369","82",3.5
"0114369","91",4.5
"0114369","94",2.0
"0114369","102",5.0
"0114369","104",0.5
"0114369","105",5.0
"0114369","109",3.0
"0114369","110",4.5
"0114369","112",5.0
"0114369","116",3.5
"0114369","117",4.0
"0114369","121",3.0
"0114369","122",4.5
"0114369","123",4.5
"0114369","126",5.0
"0114369","129",3.5
"0114369","131",4.0
"0114369","132",4.0
"0114369","133",4.0
"0114369","134",4.0
"0114369","135",5.0
"0114369","136",5.0
"0114369","140",4.0
"0114369","141",3.0
"0114369","142",4.0
"0114369","144",4.5
"0114369","152",5.0
"0114369","156",3.5
"0114369","160",5.0
"0114369","166",4.0
"0114369","171",5.0
"0114369","176",5.0
"0114369","177",4.5
"0114369","178",4.5
"0114369","179",4.0
"0114369","181",3.0
"0114369","182",4.0
"0114369","187",4.0
"0114369","191",4.0
"0114369","192",3.0
"0114369","198",5.0
"0114369","199",3.0
"0114369","200",4.0
"0114369","204",5.0
"0114369","217",2.0
"0114369","219",3.5
"0114369","220",3.0
"0114369","222",4.0
"0114369","223",3.0
"0114369","226",5.0
"0114369","227",5.0
"0114369","230",3.0
"0114369","232",4.5
"0114369","233",3.5
"0114369","239",5.0
"0114369","241",4.0
"0114369","242",5.0
"0114369","247",4.0
"0114369","249",5.0
"0114369","251",5.0
"0114369","254",4.5
"0114369","260",4.5
"0114369","261",4.0
"0114369","268",3.0
"0114369","274",4.0
"0114369","284",3.0
"0114369","286",5.0
"0114369","288",3.5
"0114369","294",2.0
"0114369","297",4.0
"0114369","298",4.0
"0114369","301",4.5
"0114369","302",5.0
"0114369","305",4.0
"0114369","307",4.0
"0114369","313",5.0
"0114369","314",1.0
"0114369","317",5.0
"0114369","318",4.0
"0114369","322",4.0
"0114369","326",4.0
"0114369","328",4.5
"0114369","330",3.0
"0114369","332",4.0
"0114369","334",2.0
"0114369","336",4.5
"0114369","337",5.0
"0114369","339",4.5
"0114369","346",3.5
"0114369","347",3.0
"0114369","351",4.5
"0114369","352",5.0
"0114369","353",5.0
"0114369","354",4.0
"0114369","362",4.5
"0114369","368",4.0
"0114369","369",3.5
"0114369","370",3.5
"0114369","372",5.0
"0114369","373",5.0
"0114369","379",3.0
"0114369","380",5.0
"0114369","381",2.0
"0114369","386",3.0
"0114369","387",4.5
"0114369","391",3.0
"0114369","400",5.0
"0114369","402",3.0
"0114369","403",5.0
"0114369","404",3.0
"0114369","411",4.0
"0114369","412",3.0
"0114369","414",4.0
"0114369","415",4.0
"0114369","417",5.0
"0114369","419",4.0
"0114369","424",5.0
"0114369","425",4.5
"0114369","426",0.5
"0114369","432",4.0
"0114369","433",3.0
"0114369","434",4.0
"0114369","437",4.0
"0114369","441",4.5
"0114369","444",4.0
"0114369","445",4.5
"0114369","446",4.0
"0114369","448",4.0
"0114369","452",5.0
"0114369","453",5.0
"0114369","462",4.0
"0114369","464",5.0
"0114369","468",5.0
"0114369","469",4.0
"0114369","470",3.0
"0114369","474",4.0
"0114369","477",4.0
"0114369","480",4.5
"0114369","483",3.5
"0114369","484",4.0
"0114369","486",3.0
"0114369","489",3.0
"0114369","498",3.0
"0114369","505",5.0
"0114369","507",3.0
"0114369","512",5.0
"0114369","514",4.0
"0114369","517",2.0
"0114369","524",5.0
"0114369","525",3.5
"0114369","534",4.0
"0114369","540",4.5
"0114369","541",1.0
"0114369","542",5.0
"0114369","551",4.5
"0114369","560",4.0
"0114369","561",4.5
"0114369","565",4.0
"0114369","570",3.5
"0114369","573",5.0
"0114369","574",5.0
"0114369","580",5.0
"0114369","584",5.0
"0114369","588",3.0
"0114369","590",3.0
"0114369","597",4.0
"0114369","599",4.0
"0114369","600",4.0
"0114369","601",4.0
"0114369","602",5.0
"0114369","606",3.0
"0114369","608",4.5
"0114369","610",5.0
"0114369","samp",5.0
"0114814","1",5.0
"0114814","5",4.0
"0114814","6",1.0
"0114814","7",4.5
"0114814","8",5.0
"0114814","16",4.0
"0114814","17",4.5
"0114814","18",5.0
"0114814","23",4.0
"0114814","24",4.0
"0114814","28",3.5
"0114814","29",3.5
"0114814","32",5.0
"0114814","33",5.0
"0114814","35",5.0
"0114814","38",5.0
"0114814","39",5.0
"0114814","41",3.0
"0114814","42",5.0
"0114814","45",5.0
"0114814","46",5.0
"0114814","54",3.0
"0114814","57",5.0
"0114814","58",5.0
"0114814","60",3.0
"0114814","61",4.5
"0114814","63",5.0
"0114814","64",3.0
"0114814","66",4.0
"0114814","68",3.0
"0114814","69",5.0
"0114814","72",4.5
"0114814","80",4.5
"0114814","84",4.0
"0114814","88",5.0
"0114814","91",4.5
"0114814","96",5.0
"0114814","103",4.0
"0114814","105",5.0
"0114814","109",4.0
"0114814","112",5.0
"0114814","117",4.0
"0114814","122",5.0
"0114814","124",4.5
"0114814","131",4.0
"0114814","132",4.0
"0114814","133",3.0
"0114814","140",3.0
"0114814","142",5.0
"0114814","145",5.0
"0114814","152",4.5
"0114814","156",4.0
"0114814","160",4.0
"0114814","162",4.0
"0114814","166",5.0
"0114814","174",3.0
"0114814","177",4.0
"0114814","178",4.5
"0114814","182",4.5
"0114814","187",4.5
"0114814","191",5.0
"0114814","195",5.0
"0114814","197",3.0
"0114814","198",5.0
"0114814","199",4.0
"0114814","202",4.0
"0114814","211",4.0
"0114814","215",5.0
"0114814","217",3.0
"0114814","219",5.0
"0114814","220",5.0
"0114814","221",4.5
"0114814","222",3.0
"0114814","228",4.5
"0114814","233",4.0
"0114814","237",2.5
"0114814","239",4.5
"0114814","241",4.0
"0114814","246",4.5
"0114814","247",5.0
"0114814","249",4.0
"0114814","254",4.5
"0114814","260",5.0
"0114814","261",4.0
"0114814","262",3.0
"0114814","266",4.0
"0114814","268",5.0
"0114814","274",4.0
"0114814","275",4.0
"0114814","278",5.0
"0114814","279",3.5
"0114814","280",4.5
"0114814","282",4.5
"0114814","287",3.5
"0114814","290",4.0
"0114814","294",3.0
"0114814","295",5.0
"0114814","296",5.0
"0114814","297",5.0
"0114814","298",3.5
"0114814","301",4.5
"0114814","305",5.0
"0114814","307",4.5
"0114814","308",2.5
"0114814","309",4.5
"0114814","313",5.0
"0114814","314",4.0
"0114814","317",5.0
"0114814","322",4.0
"0114814","323",4.5
"0114814","326",2.0
"0114814","327",4.5
"0114814","328",4.0
"0114814","329",2.0
"0114814","330",5.0
"0114814","331",5.0
"0114814","332",4.0
"0114814","335",5.0
"0114814","336",5.0
"0114814","337",3.0
"0114814","338",4.5
"0114814","343",4.5
"0114814","346",4.0
"0114814","348",5.0
"0114814","352",5.0
"0114814","354",4.5
"0114814","356",3.5
"0114814","357",5.0
"0114814","362",3.5
"0114814","363",4.0
"0114814","368",4.0
"0114814","370",4.5
"0114814","372",5.0
"0114814","373",5.0
"0114814","380",4.0
"0114814","381",4.5
"0114814","382",5.0
"0114814","385",3.0
"0114814","386",3.0
"0114814","387",4.5
"0114814","391",4.0
"0114814","394",5.0
"0114814","396",4.0
"0114814","400",5.0
"0114814","411",3.0
"0114814","414",5.0
"0114814","415",4.5
"0114814","418",4.5
"0114814","419",4.0
"0114814","424",5.0
"0114814","425",4.5
"0114814","432",3.0
"0114814","433",5.0
"0114814","435",4.0
"0114814","437",4.0
"0114814","444",5.0
"0114814","446",4.0
"0114814","448",4.0
"0114814","449",4.5
"0114814","453",5.0
"0114814","455",3.0
"0114814","462",3.5
"0114814","469",4.0
"0114814","470",3.0
"0114814","472",5.0
"0114814","474",4.0
"0114814","480",3.5
"0114814","482",4.0
"0114814","483",4.5
"0114814","495",4.0
"0114814","497",3.0
"0114814","501",3.0
"0114814","510",4.0
"0114814","512",5.0
"0114814","515",4.5
"0114814","522",4.5
"0114814","524",2.0
"0114814","525",4.5
"0114814","541",5.0
"0114814","553",4.0
"0114814","555",5.0
"0114814","560",4.0
"0114814","561",4.5
"0114814","562",4.0
"0114814","565",5.0
"0114814","566",5.0
"0114814","567",1.0
"0114814","568",5.0
"0114814","569",3.0
"0114814","573",5.0
"0114814","580",5.0
"0114814","587",5.0
"0114814","588",5.0
"0114814","590",4.5
"0114814","593",4.5
"0114814","595",5.0
"0114814","596",3.5
"0114814","597",5.0
"0114814","599",3.5
"0114814","601",5.0
"0114814","602",5.0
"0114814","606",4.5
"0114814","608",4.5
"0114814","610",4.0
"0116367","1",3.0
"0116367","19",2.0
"0116367","34",3.5
"0116367","45",4.0
"0116367","51",5.0
"0116367","57",1.0
"0116367","64",4.0
"0116367","68",4.0
"0116367","103",3.5
"0116367","122",4.5
"0116367","132",2.5
"0116367","182",4.5
"0116367","187",4.0
"0116367","195",4.0
"0116367","249",4.0
"0116367","274",4.5
"0116367","283",3.0
"0116367","286",3.0
"0116367","294",4.0
"0116367","295",5.0
"0116367","297",2.0
"0116367","305",5.0
"0116367","307",3.5
"0116367","313",4.0
"0116367","336",4.0
"0116367","353",4.0
"0116367","354",4.5
"0116367","361",2.0
"0116367","362",4.0
"0116367","368",3.0
"0116367","372",3.0
"0116367","380",5.0
"0116367","387",3.5
"0116367","391",1.0
"0116367","405",4.0
"0116367","425",4.0
"0116367","428",3.0
"0116367","438",3.0
"0116367","450",2.0
"0116367","452",4.0
"0116367","453",4.0
"0116367","469",2.0
"0116367","489",2.0
"0116367","546",5.0
"0116367","560",4.0
"0116367","571",2.0
"0116367","580",5.0
"0116367","594",3.5
"0116367","597",2.0
"0116367","599",3.5
"0116367","603",4.0
"0116367","606",4.0
"0116367","608",3.0
"0116367","610",4.0
"0115734","1",5.0
"0115734","103",4.0
"0115734","221",4.5
"0115734","249",3.0
"0115734","260",2.0
"0115734","274",3.5
"0115734","275",5.0
"0115734","287",4.0
"0115734","307",4.5
"0115734","313",5.0
"0115734","356",3.5
"0115734","414",4.0
"0115734","448",3.5
"0115734","454",3.0
"0115734","474",3.5
"0115734","480",5.0
"0115734","500",1.0
"0115734","510",4.0
"0115734","567",3.0
"0115734","597",5.0
"0115734","599",2.5
"0115734","600",4.5
"0115734","603",4.0
"0112573","1",4.0
"0112573","5",4.0
"0112573","6",5.0
"0112573","8",3.0
"0112573","11",5.0
"0112573","14",5.0
"0112573","17",4.5
"0112573","18",4.5
"0112573","28",3.5
"0112573","30",5.0
"0112573","33",5.0
"0112573","34",0.5
"0112573","38",5.0
"0112573","40",4.0
"0112573","42",4.0
"0112573","43",3.0
"0112573","45",5.0
"0112573","46",5.0
"0112573","49",4.0
"0112573","54",3.0
"0112573","56",4.0
"0112573","57",4.0
"0112573","58",5.0
"0112573","59",2.0
"0112573","62",4.5
"0112573","63",2.5
"0112573","64",4.0
"0112573","66",5.0
"0112573","68",2.5
"0112573","72",4.5
"0112573","81",3.0
"0112573","82",4.5
"0112573","83",4.0
"0112573","91",4.0
"0112573","93",5.0
"0112573","94",5.0
"0112573","96",5.0
"0112573","103",4.5
"0112573","104",1.0
"0112573","105",3.5
"0112573","107",5.0
"0112573","109",5.0
"0112573","110",3.5
"0112573","112",3.5
"0112573","115",3.0
"0112573","117",5.0
"0112573","121",4.0
"0112573","124",3.5
"0112573","125",4.5
"0112573","126",4.0
"0112573","128",5.0
"0112573","129",4.0
"0112573","130",5.0
"0112573","131",2.5
"0112573","133",3.0
"0112573","134",5.0
"0112573","135",4.0
"0112573","136",5.0
"0112573","137",4.0
"0112573","140",4.0
"0112573","141",3.5
"0112573","144",4.5
"0112573","159",3.0
"0112573","160",4.0
"0112573","164",5.0
"0112573","165",4.0
"0112573","167",3.5
"0112573","170",4.0
"0112573","173",3.0
"0112573","176",5.0
"0112573","178",4.0
"0112573","179",5.0
"0112573","181",3.0
"0112573","182",3.5
"0112573","183",5.0
"0112573","187",3.0
"0112573","191",3.0
"0112573","192",3.0
"0112573","196",3.5
"0112573","198",3.0
"0112573","200",4.5
"0112573","202",4.0
"0112573","203",5.0
"0112573","208",4.0
"0112573","217",2.0
"0112573","222",4.0
"0112573","223",3.5
"0112573","227",3.5
"0112573","229",5.0
"0112573","232",4.5
"0112573","233",3.0
"0112573","235",4.0
"0112573","239",4.5
"0112573","240",5.0
"0112573","244",5.0
"0112573","247",4.0
"0112573","249",5.0
"0112573","254",4.0
"0112573","263",4.0
"0112573","264",2.5
"0112573","265",3.0
"0112573","266",5.0
"0112573","267",4.0
"0112573","274",4.5
"0112573","279",4.0
"0112573","283",5.0
"0112573","284",5.0
"0112573","286",5.0
"0112573","287",1.5
"0112573","288",5.0
"0112573","292",2.5
"0112573","296",5.0
"0112573","298",3.0
"0112573","301",1.5
"0112573","302",4.0
"0112573","304",5.0
"0112573","307",3.5
"0112573","308",1.0
"0112573","312",4.0
"0112573","314",4.0
"0112573","317",5.0
"0112573","319",4.5
"0112573","322",3.5
"0112573","323",2.0
"0112573","326",5.0
"0112573","328",1.0
"0112573","330",3.5
"0112573","332",3.5
"0112573","335",4.0
"0112573","336",4.0
"0112573","337",5.0
"0112573","340",5.0
"0112573","344",4.5
"0112573","347",3.0
"0112573","353",3.0
"0112573","357",4.0
"0112573","362",4.0
"0112573","366",4.0
"0112573","368",4.0
"0112573","372",4.0
"0112573","373",4.0
"0112573","374",5.0
"0112573","376",3.5
"0112573","379",5.0
"0112573","380",4.0
"0112573","386",3.0
"0112573","387",3.5
"0112573","390",4.0
"0112573","391",5.0
"0112573","393",4.0
"0112573","394",5.0
"0112573","395",4.0
"0112573","399",3.0
"0112573","403",5.0
"0112573","404",4.0
"0112573","405",4.0
"0112573","411",4.0
"0112573","414",5.0
"0112573","419",4.0
"0112573","423",4.0
"0112573","425",4.0
"0112573","427",4.0
"0112573","428",2.5
"0112573","432",4.0
"0112573","433",3.0
"0112573","434",4.5
"0112573","437",4.0
"0112573","438",4.5
"0112573","439",3.5
"0112573","443",4.5
"0112573","444",4.0
"0112573","445",5.0
"0112573","447",5.0
"0112573","450",5.0
"0112573","452",5.0
"0112573","453",5.0
"0112573","455",4.0
"0112573","457",5.0
"0112573","458",5.0
"0112573","463",4.5
"0112573","464",5.0
"0112573","468",4.0
"0112573","469",5.0
"0112573","470",5.0
"0112573","474",3.0
"0112573","479",2.0
"0112573","480",5.0
"0112573","483",4.0
"0112573","485",3.0
"0112573","486",5.0
"0112573","489",4.5
"0112573","493",5.0
"0112573","494",5.0
"0112573","498",5.0
"0112573","507",3.0
"0112573","512",5.0
"0112573","513",4.0
"0112573","517",1.5
"0112573","522",4.0
"0112573","524",3.0
"0112573","528",5.0
"0112573","532",5.0
"0112573","536",5.0
"0112573","541",5.0
"0112573","549",3.0
"0112573","551",3.5
"0112573","555",5.0
"0112573","559",4.0
"0112573","560",4.0
"0112573","561",5.0
"0112573","562",4.0
"0112573","566",5.0
"0112573","570",3.5
"0112573","573",5.0
"0112573","574",5.0
"0112573","577",4.0
"0112573","579",5.0
"0112573","580",4.5
"0112573","584",5.0
"0112573","586",5.0
"0112573","588",5.0
"0112573","590",4.0
"0112573","592",5.0
"0112573","593",3.0
"0112573","594",5.0
"0112573","597",5.0
"0112573","599",3.5
"0112573","600",2.0
"0112573","602",5.0
"0112573","603",1.0
"0112573","604",3.0
"0112573","605",3.0
"0112573","606",3.5
"0112573","607",5.0
"0112573","608",4.0
"0112573","609",3.0
"0112573","610",4.5
"0114287","1",5.0
"0114287","6",4.0
"0114287","33",4.0
"0114287","38",5.0
"0114287","40",4.0
"0114287","57",3.0
"0114287","64",3.0
"0114287","75",2.0
"0114287","91",3.0
"0114287","108",2.0
"0114287","109",4.0
"0114287","117",3.0
"0114287","136",5.0
"0114287","140",4.0
"0114287","147",1.5
"0114287","181",3.0
"0114287","191",4.0
"0114287","244",5.0
"0114287","249",4.0
"0114287","263",4.0
"0114287","264",2.5
"0114287","288",4.0
"0114287","293",3.0
"0114287","304",4.0
"0114287","312",3.0
"0114287","314",3.0
"0114287","323",3.5
"0114287","368",3.0
"0114287","404",3.0
"0114287","411",4.0
"0114287","414",5.0
"0114287","427",3.0
"0114287","429",4.0
"0114287","437",3.0
"0114287","446",4.0
"0114287","455",3.0
"0114287","482",1.0
"0114287","489",3.5
"0114287","512",5.0
"0114287","524",5.0
"0114287","566",4.0
"0114287","600",3.0
"0114287","602",4.0
"0114287","604",3.0
"0109370","1",5.0
"0109370","135",2.0
"0109370","181",2.0
"0109370","217",2.0
"0109370","294",3.0
"0109370","307",2.0
"0109370","372",3.0
"0109370","391",3.0
"0109370","414",4.0
"0109370","599",1.5
"0109370","606",4.0
"0112851","1",5.0
"0112851","6",3.0
"0112851","18",4.0
"0112851","34",3.0
"0112851","38",1.0
"0112851","40",5.0
"0112851","42",3.0
"0112851","64",3.5
"0112851","68",4.5
"0112851","82",4.0
"0112851","91",5.0
"0112851","99",5.0
"0112851","102",3.0
"0112851","109",3.0
"0112851","121",4.0
"0112851","132",2.0
"0112851","134",3.0
"0112851","136",1.0
"0112851","140",3.0
"0112851","144",4.0
"0112851","147",4.5
"0112851","171",5.0
"0112851","181",2.0
"0112851","182",3.5
"0112851","194",3.0
"0112851","238",4.0
"0112851","239",4.5
"0112851","244",3.0
"0112851","246",4.5
"0112851","256",4.0
"0112851","263",4.0
"0112851","274",3.5
"0112851","298",2.5
"0112851","305",5.0
"0112851","313",3.0
"0112851","314",3.0
"0112851","335",4.0
"0112851","336",5.0
"0112851","353",3.0
"0112851","368",3.0
"0112851","372",3.0
"0112851","373",1.0
"0112851","380",5.0
"0112851","386",4.0
"0112851","387",4.0
"0112851","414",4.0
"0112851","428",3.0
"0112851","431",3.0
"0112851","434",3.0
"0112851","435",3.5
"0112851","448",3.5
"0112851","452",4.0
"0112851","453",4.0
"0112851","480",3.0
"0112851","486",4.0
"0112851","493",4.0
"0112851","541",2.0
"0112851","560",3.5
"0112851","573",5.0
"0112851","588",3.0
"0112851","590",3.0
"0112851","592",5.0
"0112851","599",3.5
"0112851","602",3.0
"0112851","603",5.0
"0112851","608",3.0
"0112508","1",5.0
"0112508","6",4.0
"0112508","19",2.0
"0112508","22",4.0
"0112508","40",1.0
"0112508","45",5.0
"0112508","58",3.0
"0112508","68",3.5
"0112508","103",4.0
"0112508","109",2.0
"0112508","136",5.0
"0112508","151",4.0
"0112508","169",3.5
"0112508","177",2.0
"0112508","217",1.0
"0112508","226",5.0
"0112508","240",5.0
"0112508","274",3.5
"0112508","280",3.5
"0112508","284",4.0
"0112508","298",3.0
"0112508","307",4.0
"0112508","310",2.0
"0112508","353",3.0
"0112508","356",3.0
"0112508","365",3.5
"0112508","369",3.5
"0112508","373",3.0
"0112508","380",3.0
"0112508","411",3.0
"0112508","414",3.0
"0112508","428",3.0
"0112508","435",5.0
"0112508","438",3.0
"0112508","448",3.0
"0112508","474",1.0
"0112508","477",4.0
"0112508","484",4.5
"0112508","495",4.0
"0112508","498",5.0
"0112508","500",4.0
"0112508","510",3.0
"0112508","555",3.0
"0112508","561",2.5
"0112508","583",4.0
"0112508","590",2.0
"0112508","599",2.5
"0112508","600",3.0
"0112508","608",2.5
"0109445","1",3.0
"0109445","9",4.0
"0109445","18",4.0
"0109445","19",3.0
"0109445","33",4.0
"0109445","38",5.0
"0109445","40",5.0
"0109445","42",5.0
"0109445","45",5.0
"0109445","58",3.0
"0109445","64",3.0
"0109445","66",3.5
